x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
6.4987391986,8.40698954431,4.71358205776,6.49360250807,6.60796986432,7.74418060971,3.49612321198,9.66795134563,0.1062377331,7.18859581241,8.28532824862,6.60095576796,8.64545986203,0.541020770309,6.56330795538,8.72151858322,9.12201103493,2.97328215621,4.31466387368,6.48025014963
2.73091159623,5.66926725452,6.7018596514,5.31847383138,1.30025124249,9.4610070523,7.40816422331,1.63017749411,4.48715555808,7.75105032196,7.02892059879,1.35624020407,5.23833596959,6.18223574494,6.51360844769,0.231992860588,8.08575519932,5.82332583983,5.95516341552,6.45000675551
7.51840592278,6.22066470984,3.93112147406,7.09815188018,6.4604882468,7.91390293073,1.13514997767,2.62868883913,5.26200831249,9.71505583741,2.23092257232,7.71539270773,9.9167002262,2.8652319799,5.25718414933,3.45953038515,0.310125610807,1.5867138502,2.51012658956,5.28717900807
9.16512030465,7.26771786679,2.38320088643,8.66678684941,5.08843605744,1.93829869768,8.57180574871,4.49143213184,7.09631419499,1.65719068248,1.31588736085,1.71690217375,8.57455096321,0.806532001614,3.41976410776,9.17793280249,8.14146090793,6.45361290641,2.06442154009,8.42560329457
6.80883922892,0.534228523439,3.39994081462,4.38965102756,6.11542971416,4.73500753536,0.998260339778,4.28331779335,5.33339095863,2.65574391463,4.33436981829,7.63040420367,6.95920482764,9.2515538382,1.43593739727,8.12315421542,9.79900693363,0.842222474779,1.29528346564,8.46477525618
8.66958693374,0.206270566894,2.38479948988,5.58517874002,5.6984351804,0.337449657302,8.52627715567,7.80528787376,6.20033351491,7.08980865639,6.43684394253,0.311589229142,9.14590701978,1.98206838068,0.50542086288,2.23842450291,3.57521040801,3.51959462828,1.59192176659,2.01576534814
8.67215024396,3.26930000623,4.40128106475,0.710919384961,9.67622582675,4.07616639621,1.76462770103,7.14564260099,0.960564013885,4.55656269915,7.31628353011,8.7669151433,2.36776635077,5.67057920364,0.739456235837,4.21823006962,1.67529778029,1.25190484349,9.47969259931,6.73419290301
5.21437107835,2.11023319744,9.07215768722,5.76001645664,7.44522420877,0.32746394792,6.87089886788,6.50366991097,9.2887071604,3.32409238501,8.56623029461,0.396369293844,0.128016732222,4.07667440936,8.7967596717,0.20980002086,9.45000681885,8.02942258471,7.18044570579,4.80941821375
0.738408284877,5.70567231106,9.40657786177,7.1662966209,7.0196309696,3.09092610033,9.05749019193,2.72106926862,0.70533172809,4.12902819555,6.90450971586,9.11909140316,4.21285763953,9.31314674566,4.94956653863,2.50735716141,6.20590028776,4.06327764114,9.73654913827,5.18414617891
7.47903886773,1.772588695,8.44587446491,2.21906277168,0.209116492453,9.37170678988,3.59827735805,9.36467253487,9.22789153685,0.544995923463,3.72301563034,3.62830602672,3.04639391019,7.69408205959,0.866063878869,3.66756198279,0.255117713353,0.823647031208,4.3035283174,7.13678866659
8.13996562495,3.63918020718,9.66302634661,2.50887798033,5.21964383984,3.98188752726,9.50639343286,5.5690310415,2.11771531369,0.493076907984,1.93871735836,3.67540098072,0.172256571721,1.73245891079,9.80242262675,7.45918306136,0.708558578698,1.46983573794,0.361606883308,2.85650606623
8.63707320237,5.76892026343,1.96040872145,9.57486940703,7.09017837926,9.44684786714,7.87142220298,0.293628267381,2.03402301403,7.06913836649,0.932153187672,3.98503996862,4.61142352495,4.64549739284,5.84385697652,1.904111127,6.29529940103,4.65079579243,1.06244897357,0.678174129876
0.88136966042,9.63390354849,9.29481262557,3.19918560147,3.80611848664,0.130087576094,6.02950317174,0.352951663167,5.26744833337,7.52806764192,4.63148169011,1.86522656545,2.59592217066,8.63874448517,0.372337460815,1.89549391207,5.75034172959,0.926016964206,5.66714203647,5.25600747942
9.73078582769,3.43472282114,2.96694326093,3.44503782381,1.65379580732,5.94861989023,4.88162468701,3.79941071852,8.80128641582,2.56324445491,6.71761354233,8.98420807295,7.08203493895,0.516500967726,9.02871256692,0.494751917397,3.11073483156,3.48171840954,5.69527375595,1.6474080123
9.33445550882,6.51527296266,5.87382844521,5.78975789751,2.82752029736,9.83392927444,0.669708934817,0.653173050668,4.40193097499,5.06368837271,2.44058296852,4.68510569462,3.73648831127,9.12923129699,3.52575704169,5.66046447221,4.89948528901,9.99840356148,7.35990303009,6.91307291731
6.65129587773,3.43340001959,7.27764564404,6.4276623722,3.69432364311,8.32410326216,2.29218568338,6.9656149173,1.41728836468,5.69832537757,1.34803885944,4.84929828181,7.44426977478,5.03924233686,8.4403627897,5.50524223431,8.31142099661,6.84843610822,8.99913961197,6.80663863261
3.48682864615,3.32559390001,4.52306324476,1.02820827343,9.99275678093,1.51409266563,5.81176891619,9.43565946619,0.389955547869,4.10405202993,4.96291535661,5.43526807331,7.81727785183,2.63239412447,2.03072722215,9.43992684638,9.4789414187,1.28331900488,3.18247672653,9.10712041285
4.2614737302,3.72680480551,8.97464461247,2.4199189726,6.07470706685,2.744814051,1.43178856134,0.340772741246,3.58612387614,0.665343975917,3.43873095815,6.47245836145,6.04387630452,3.17357308878,2.36418625233,6.25120909912,4.56632674318,4.32976935869,2.69436931641,8.65889934829
1.61258270256,6.27019855704,7.34757726151,9.80320371753,9.78470713643,4.24769519133,7.45309856243,6.08283217656,8.40643089875,7.20324114042,6.25371394467,6.84754191361,9.9616999504,2.29896530585,1.05686559771,4.34209949302,4.77594367584,8.32824334492,6.25943420838,2.63442908778
4.72875474854,2.41666896431,7.64158666093,3.49553314607,0.852919147447,3.35030879458,9.1715409753,6.00436731484,8.43939713387,8.18676684669,6.83331641002,1.10902276665,4.09074475443,8.42114518847,2.56325740534,9.27199962359,5.75166693015,5.66019422506,2.90529095075,6.77193460093
0.827577287239,5.18157315061,0.334656414894,8.3049662313,3.3588040186,0.802550475925,0.863713426084,0.0498910967355,2.09418354059,2.34477271591,6.56452583326,3.57174344616,7.89534591484,0.444406917292,3.31681805471,4.41987274531,2.39675484993,0.584939627124,2.68286063218,2.6955296564
6.34592508259,9.66578554624,4.48248732851,5.22250951951,4.76357584036,1.41584851085,3.42683271878,0.484081841296,6.38262952165,0.585596210786,9.46127284552,3.54775081165,6.42012792121,3.32815059369,2.23239490136,7.57537757169,5.78201897692,1.81657297236,7.07970505355,3.62044193211
6.0189426145,6.77384918046,5.44716619243,2.6076500308,3.65134627801,5.24453817384,0.39659113092,2.26872397557,6.81177899099,7.8635759425,0.729190922357,6.72376430697,9.69070987551,1.18767459673,7.15739950583,8.04674394995,4.65499745771,0.754611769389,6.34992027308,6.97724757065
8.5852619312,9.48857743718,9.46596366137,9.483015442,8.48861095969,6.0302176334,0.120580286371,5.55198997403,1.1917327103,2.79741546182,1.36259698062,1.88037279681,7.72209355303,0.674122122057,0.478271565857,9.38780622846,9.17282359548,2.12903130772,0.845927753803,2.83546929894
6.37742010855,7.15096171248,6.4630664565,9.10510059761,8.70842240262,1.29879832036,6.63469919812,5.01578891747,5.77015750548,1.6381160849,0.276161780891,5.68326512753,5.93840215027,2.84484336375,3.81730365194,1.26401430424,0.0931765099935,7.2763361886,2.1658418385,4.6053921211
7.48984949618,2.02724759255,8.33019845083,9.47714794537,5.89685030959,7.99530537842,0.23557482649,4.12337823757,9.12698128595,9.46640704799,5.5143312611,4.16091164612,5.64927239202,9.96004654358,8.01052872339,3.89002468955,5.68545385974,6.24194963668,8.81697267811,6.35773624516
0.520179087737,9.48394413,4.97989331076,5.99099942228,3.47142079105,3.17627506042,5.41677214844,2.10112877581,4.03053513831,8.37036324773,3.03121244545,0.634068352098,4.52431838457,4.12729746682,9.4208958072,6.16689745842,9.3816464522,5.23276369786,7.50313874524,9.18897465569
0.15813067441,8.88271958856,0.649472915297,7.71117499182,6.78804804555,4.46835791716,5.4040494512,7.09366856199,0.163893677071,1.94197296267,1.75260895456,2.68943996088,2.41084558518,9.96548281837,8.52000185775,6.35677029807,3.90952746544,8.89010930849,7.34844480801,0.675309127517
5.51812134751,2.25147382503,6.87243933759,8.45694930719,4.57618111846,7.37369782007,9.03652413057,5.11180695946,4.43777783761,4.37066518872,9.95249377084,6.1902711427,2.52028091158,2.69744000251,8.37347050783,5.62448312133,9.39532235477,6.3953337814,2.99603972315,7.0279577679
3.83411752693,5.34811356205,4.70698392978,1.45970042797,8.57285403679,1.85490153894,0.989418303192,9.49193902632,8.95545400705,4.87445966922,0.268983288696,5.27357651499,6.94850500006,5.16308529871,7.54049843056,7.65738082605,9.91353530334,9.60925593783,8.37194587574,3.45035999242
8.0523361854,9.52261454992,4.92804829474,0.153256742109,4.05259414409,8.25135253193,9.34558551405,2.69325280638,6.78056055996,8.89811750362,4.26383666817,1.32927848543,6.02802999788,8.20061879735,8.89011395361,1.17871602105,4.61929585284,3.00252256606,7.18043883539,4.52250345528
2.50322827981,7.33622842122,1.51193767527,3.63608604294,6.33543434989,6.86974488141,7.08893800618,5.53894233059,4.17402060155,8.96069075935,9.7069730415,2.29073861351,6.01774403549,8.94793055521,6.87748659389,3.97770541762,2.67559509914,2.67126564473,2.26272958261,2.03023398662
8.50662050504,6.43354197517,3.65783069951,5.69578190909,0.569516515182,3.88471815903,2.23037706973,4.98456774283,2.8270928718,2.14175340031,4.55259337879,0.676628449962,7.12277646415,0.231537328214,1.87685698113,6.16177678756,8.26672620098,8.87817510489,2.54994195771,0.200103129262
3.04824730916,3.80353333698,6.75350856139,4.99916920119,6.09071600793,3.01201553405,1.01920199894,5.96763532058,6.59888597139,8.58219343665,0.744503343806,2.21667622267,5.63399822691,2.43490844146,2.88375206736,7.48393671159,8.66775939073,4.24680320452,7.32006750245,0.195960536168
9.51690931774,1.77797042575,9.95420588139,9.97650137436,5.56075692908,7.94572925172,6.6659109418,1.26869374217,1.22666187,3.67798799754,9.14698380969,5.54507343674,3.39683195345,0.240416372506,7.2796176746,3.75365908041,8.0338656043,3.12547018104,3.41161135478,2.28435957644
5.73131933794,4.91766705172,2.34577563131,5.97695441352,2.41650446038,0.536676484567,5.9579050991,6.7864386827,8.12615225951,6.47378656718,2.3346417441,5.51439363566,2.51803675913,4.73819061696,7.72660559451,8.45461698252,4.37414203948,2.76435113787,0.194249713952,6.37441105169
6.66755509072,2.12520407424,3.06170122995,9.30428538397,2.43406599907,1.70377579224,9.78318889663,1.03905257048,7.36654107484,9.87768870182,2.92048803098,5.04851869744,5.04943173255,2.84361974263,7.84897093168,6.99259445265,4.74106002541,1.9523771934,1.62369576634,6.36689930991
